date,sku_name,product_id,merchant_code,merchant_badge,product_type,merchant_city,cod,price,stock,daily_gmv,daily_sold,daily_view,rating,total_review,total_sold
4/22/2020,OPPO A83 GARANSI RESMI OPPO,B16,10,RM,Oppo A83,Kota Tangerang Selatan,FALSE,2199000,999999,0,0,7,97,113,246
4/24/2020,OPPO A83 GARANSI RESMI OPPO,B16,10,RM,Oppo A83,Kota Tangerang Selatan,FALSE,2199000,999999,0,0,3,97,113,246
4/18/2020,OPPO A83 / GARANSI RESMI OPPO INDONESIA 1TH - Hitam,B17,13,RM,Oppo A83,Kota Administrasi Jakarta Barat,FALSE,1499900,10000,0,0,13,96,61,120
4/28/2020,OPPO A83 GARANSI RESMI OPPO,B16,10,RM,Oppo A83,Kota Tangerang Selatan,FALSE,2199000,999999,0,0,1,97,113,246
4/30/2020,Oppo A91 8GB/128GB 128 GB 8 GB Garansi Resmi Oppo 1 Tahun - Bonus Satu,G1,15,RM,Oppo A91,Kota Administrasi Jakarta Barat,FALSE,3585000,10,0,0,16,100,19,20
4/17/2020,OPPO F11 RAM 4/64 GARANSI RESMI OPPO INDONESIA 1TH - Hijau,E15,13,RM,Oppo F11,Kota Administrasi Jakarta Barat,FALSE,2749900,9999,0,0,9,100,151,163
4/22/2020,OPPO F11 RAM 4/128GB GARANSI RESMI OPPO,D5,11,RM,Oppo F11,Kota Tangerang Selatan,FALSE,2650000,9701,7950000,3,160,87,127,392
4/19/2020,Oppo F11 RAM 4/64GB GARANSI RESMI OPPO,D6,10,RM,Oppo F11,Kota Tangerang Selatan,FALSE,2499000,999984,2499000,1,25,98,30,65
4/24/2020,Oppo F11 RAM 4/64GB GARANSI RESMI OPPO,D6,10,RM,Oppo F11,Kota Tangerang Selatan,FALSE,2499000,999982,0,0,15,98,30,65
4/11/2020,OPPO F11 RAM 4/128 GARANSI RESMI OPPO INDONESIA - Flourite Purple,D7,13,RM,Oppo F11,Kota Administrasi Jakarta Barat,FALSE,2779900,7,22239200,8,32,99,283,394
4/23/2020,OPPO F11 RAM 4/64 GARANSI RESMI OPPO INDONESIA 1TH - Hijau,E15,13,RM,Oppo F11,Kota Administrasi Jakarta Barat,FALSE,2749900,9999,0,0,8,100,151,163
4/15/2020,Oppo F1s Ram 3GB Rom 32GB GARANSI RESMI,A7,11,RM,Oppo F1s,Kota Tangerang Selatan,FALSE,2899000,999998,0,0,5,91,60,116
4/30/2020,Oppo F1s Ram 3/32gb Garansi Resmi,A8,10,RM,Oppo F1s,Kota Tangerang Selatan,FALSE,2750000,999999,0,0,4,95,94,186
4/20/2020,OPPO F1S NEW RAM 4GB ROM 64GB ORIGINAL GARANSI RESMI GOLD DAN ROSEGOLD,A9,11,RM,Oppo F1s,Kota Tangerang Selatan,FALSE,3100000,999999,0,0,2,93,154,268
4/28/2020,Oppo F1s Ram 3/32gb Gold dan Rose gold Garansi Resmi,A10,10,RM,Oppo F1s,Kota Tangerang Selatan,FALSE,2950000,999999,0,0,1,96,57,81
4/25/2020,Oppo F1s Ram 3GB - Rom 32GB GARANSI RESMI OPPO INDONESIA 1THN,C25,20,RM,Oppo F1s,Kota Administrasi Jakarta Utara,FALSE,2495000,999999,0,0,1,100,30,60
4/25/2020,oppo f1s,A11,41,RM,Oppo F1s,Kota Administrasi Jakarta Barat,FALSE,3499000,999999,0,0,1,95,33,38
4/10/2020,Oppo F1s Ram 3/32gb Gold dan Rose gold Garansi Resmi,A10,10,RM,Oppo F1s,Kota Tangerang Selatan,FALSE,2950000,999999,0,0,3,96,57,81
4/22/2020,oppo f1s,A11,41,RM,Oppo F1s,Kota Administrasi Jakarta Barat,FALSE,3499000,999999,0,0,4,95,33,38
4/9/2020,OPPO F1S NEW RAM 4GB ROM 64GB ORIGINAL GARANSI RESMI GOLD DAN ROSEGOLD,A9,11,RM,Oppo F1s,Kota Tangerang Selatan,FALSE,3100000,999999,0,0,89,93,154,268
4/29/2020,Oppo F1s Ram 3GB Rom 32GB GARANSI RESMI,A7,11,RM,Oppo F1s,Kota Tangerang Selatan,FALSE,2899000,999998,0,0,2,91,60,116
4/22/2020,Oppo F1s Ram 3/32gb Garansi Resmi,A8,10,RM,Oppo F1s,Kota Tangerang Selatan,FALSE,2750000,999999,0,0,4,95,94,186
4/27/2020,Oppo F1s Ram 3GB - Rom 32GB GARANSI RESMI OPPO INDONESIA 1THN,C25,20,RM,Oppo F1s,Kota Administrasi Jakarta Utara,FALSE,2495000,999999,0,0,2,100,30,60
4/12/2020,OPPO F1S NEW RAM 4GB ROM 64GB ORIGINAL GARANSI RESMI GOLD DAN ROSEGOLD,A9,11,RM,Oppo F1s,Kota Tangerang Selatan,FALSE,3100000,999999,0,0,6,93,154,268
4/15/2020,oppo f1s,A11,41,RM,Oppo F1s,Kota Administrasi Jakarta Barat,FALSE,3499000,999999,0,0,2,95,33,38
4/17/2020,Oppo F1s Ram 3/32gb Gold dan Rose gold Garansi Resmi,A10,10,RM,Oppo F1s,Kota Tangerang Selatan,FALSE,2950000,999999,0,0,1,96,57,81
4/25/2020,Real Me 2 3/32,C26,42,RM,Realme 2,Kota Administrasi Jakarta Selatan,FALSE,2150000,999999,0,0,0,100,17,28
4/30/2020,Real Me 2 3/32,C26,42,RM,Realme 2,Kota Administrasi Jakarta Selatan,FALSE,2150000,999999,0,0,1,100,17,28
4/19/2020,REALME C3 3/32GB - GARANSI RESMI - Red,F9,43,RM,Realme 6,Kota Administrasi Jakarta Utara,FALSE,1763000,1,0,0,4,100,19,26
4/9/2020,REALME 3 PRO RAM 6/64 GARANSI RESMI REALME INDONESIA - LIGHTNINGPURPLE,E16,13,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,2599900,9999,2599900,1,115,100,49,72
4/9/2020,REALME 3 RAM 4/64 GARANSI RESMI REALME INDONESIA - Hitam,E17,13,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,2099900,999996,0,0,11,99,42,50
4/3/2020,Realme 5i 4/64 RAM 3GB ROM 64GB Garansi Resmi - 4 64 BIRU,F10,44,RM,Realme 6,Kota Administrasi Jakarta Utara,FALSE,2010000,17,4020000,2,53,99,133,211
4/28/2020,Realme 6 Pro 8GB/128GB 128 GB 8 GB Garansi Resmi 1 Tahun - Bonus Satu,G2,15,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,4185000,1,0,0,119,100,59,76
4/16/2020,Realme 5 Pro 4/128 RAM 4GB ROM 128GB GARANSI RESMI by Oppo Indonesia,E18,45,RM,Realme 6,Kota Pekanbaru,FALSE,2882900,999917,0,0,2,99,23,93
4/21/2020,REALME 3 PRO 6/128 GB - Biru,D8,46,RM,Realme 6,Kota Administrasi Jakarta Pusat,FALSE,3499000,999958,0,0,1,99,36,56
4/25/2020,REALME C3 3/32GB - GARANSI RESMI - Red,F9,43,RM,Realme 6,Kota Administrasi Jakarta Utara,FALSE,1763000,1,0,0,6,100,19,26
4/30/2020,"Realme 5 3/32GB - 4/64GB - 4/128GB Garansi Resmi Realme - Purple, 3GB 64GB",E19,47,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1935000,55,0,0,39,98,177,200
4/16/2020,REALME C2 RAM 2/32 GARANSI RESMI REALME INDONESIA - Hitam,E20,13,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1479900,81,-2959800,-2,9,99,83,126
4/2/2020,Realme 5i 3GB/32GB 4GB/64GB 4GB/128GB Blue Green - Garansi Resmi - 3GB 32GB,F11,47,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1930000,40,0,0,54,100,149,173
4/19/2020,REALME 3 PRO RAM 4/64 GARANSI RESMI - LIGHTNINGPURPLE,E21,13,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,2299900,9987,0,0,68,99,38,50
4/28/2020,REALME 3 PRO 6/128 GB - Biru,D8,46,RM,Realme 6,Kota Administrasi Jakarta Pusat,FALSE,3499000,999958,0,0,1,99,36,56
4/13/2020,REALME C3 3/32GB - GARANSI RESMI - Red,F9,43,RM,Realme 6,Kota Administrasi Jakarta Utara,FALSE,1763000,1,1763000,1,7,100,18,26
4/27/2020,Realme 2 RMX1805 RAM 4GB - 64GB Black Garansi Resmi,D9,48,RM,Realme 6,Kota Administrasi Jakarta Pusat,FALSE,2804000,2904,0,0,3,100,18,116
4/11/2020,Realme 6 Pro 8GB/128GB Blue Red 8 GB / 128GB - Garansi Resmi 1 Tahun - Bonus 1,G3,49,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,4185000,15,12555000,3,124,100,25,30
4/17/2020,REALME 3 PRO RAM 6/128 GARANSI RESMI REALME INDONESIA - NITRO BLUE,E22,13,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,2739900,50,0,0,10,100,36,40
4/22/2020,REALME 5 PRO RAM 8/128 GARANSI RESMI REALME INDONESIA - CRIYTAL GREEN,E23,13,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,3129900,9985,0,0,49,93,42,71
4/17/2020,Oppo F3 Ram 4gb Rom 64gb Garansi Resmi,A1,11,RM,Oppo F3,Kota Tangerang Selatan,FALSE,3149000,999999,0,0,4,90,238,395
4/23/2020,Oppo A1K (2GB/32GB) 32GB Memory | 4000mAh Battery - Official Warranty - Bonus Satu,F7,32,RM,Oppo A1k,Kota Administrasi Jakarta Barat,FALSE,1553000,126,0,0,15,99,195,329
4/26/2020,OPPO A7 RAM 4/64 GARANSI RESMI OPPO INDONESIA - Biru,C27,28,RM,Oppo A7,Kota Administrasi Jakarta Barat,FALSE,2049000,999971,0,0,6,97,93,210
4/22/2020,Realme C2 RAM 3 ROM 32 GB Garansi Resmi 1 Tahun - Merah,E24,50,RM,Realme 6,Kab. Tangerang,FALSE,1670000,53,0,0,4,92,42,215
4/10/2020,Realme 3 PRO 4/64 Ram 4Gb Rom 64Gb Garansi Resmi,D10,51,RM,Realme 6,Kota Bandung,FALSE,2750000,999999,0,0,2,97,39,80
4/15/2020,"Realme 6 4GB/128GB 8GB/128GB 4 GB 128 GB 8GB 128GB Garansi Resmi - 4GB 128GB, Bonus Satu",G4,15,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,3200000,4,0,0,117,100,39,39
4/10/2020,realme C2 [3/32GB] - (Garansi Resmi),F12,44,RM,Realme 6,Kota Administrasi Jakarta Utara,FALSE,1625000,1,0,0,3,100,36,42
4/20/2020,REALME 3 PRO RAM 6/128 GARANSI RESMI REALME INDONESIA - NITRO BLUE,E22,13,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,2739900,50,0,0,22,100,36,41
4/16/2020,REALME C3 3/32GB - GARANSI RESMI - Biru,F13,52,RM,Realme 6,Kota Bandung,FALSE,1763000,8,0,0,13,100,22,34
4/16/2020,REALME 5 RAM 3/64 GARANSI RESMI REALME INDONESIA - Biru,E25,13,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1899900,9982,-7599600,-4,43,98,42,57
4/5/2020,[New] Realme 5 Pro 4/128GB Garansi Resmi Indonesia 128 GB RAM 4 GB - Biru,E26,16,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,2872000,999960,0,0,15,96,20,41
4/15/2020,REALME 3 RAM 3/64 GARANSI RESMI REALME INDONESIA - Hitam,E27,13,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1679900,21,0,0,42,98,66,108
4/17/2020,"Realme 6 4GB/128GB 8GB/128GB Garansi Resmi 4 GB 8 GB 128 GB Biru Putih - Biru, 4GB 128GB",G5,47,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,3200000,17,0,0,26,97,30,29
4/17/2020,"Realme 5 Pro 4/128GB - 8/128 GB Garansi Resmi Realme - Green, 4GB 128GB",E28,47,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,2835000,959,0,0,84,97,349,402
4/9/2020,Realme 3 PRO 6/128 Ram 6Gb Rom 128Gb Garansi Resmi,D11,51,RM,Realme 6,Kota Bandung,FALSE,3299000,999998,0,0,221,97,138,248
4/27/2020,realme C2 [3/32GB] - (Garansi Resmi),F12,44,RM,Realme 6,Kota Administrasi Jakarta Utara,FALSE,1625000,1,0,0,2,100,36,42
4/19/2020,"Realme 6 4GB/128GB 8GB/128GB Garansi Resmi 4 GB 8 GB 128 GB Biru Putih - Biru, 4GB 128GB",G5,47,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,3200000,17,0,0,34,97,30,29
4/18/2020,Realme C2 (3GB/32GB) - Garansi Resmi - Ada Bonus - Bisa COD - BONUS SATU,F14,15,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1635000,3,0,0,33,97,184,298
4/17/2020,REALME 3 RAM 3/64 GARANSI RESMI REALME INDONESIA - Hitam,E27,13,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1689900,21,0,0,48,98,66,103
4/3/2020,[New] Realme 5 Pro 4/128GB Garansi Resmi Indonesia 128 GB RAM 4 GB - Biru,E26,16,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,2872000,999960,0,0,13,96,20,41
4/28/2020,REALME 3 - Hitam,D12,53,RM,Realme 6,Kota Administrasi Jakarta Timur,FALSE,1999000,999989,0,0,1,100,19,32
4/27/2020,REALME 3 - Hitam,D12,53,RM,Realme 6,Kota Administrasi Jakarta Timur,FALSE,1999000,999989,0,0,1,100,19,32
4/15/2020,REALME 3 RAM 4/64 GARANSI RESMI REALME INDONESIA - Hitam,E17,13,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1999900,999996,0,0,4,99,42,50
4/11/2020,REALME C2 RAM 3/32 GARANSI RESMI REALME INDONESIA - Biru,E29,13,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1599900,80,1599900,1,9,98,113,176
4/17/2020,REALME XT 8GB / 128GB GARANSI RESMI 1 TAHUN 8 / 128 GB - BONUS SATU,F15,15,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,3573000,2,0,0,48,100,63,65
4/14/2020,Realme 5i 4GB/64GB RAM 4GB ROM 64GB Garansi Resmi - Biru,F16,43,RM,Realme 6,Kota Administrasi Jakarta Utara,FALSE,2050000,1,0,0,2,100,22,25
4/21/2020,Realme 2 RMX1805 RAM 4GB - 64GB Red Garansi Resmi,D13,48,RM,Realme 6,Kota Administrasi Jakarta Pusat,FALSE,2804000,2904,0,0,2,100,18,116
4/12/2020,REALME 3 PRO 6/128 GB - Biru,D8,46,RM,Realme 6,Kota Administrasi Jakarta Pusat,FALSE,3499000,999958,0,0,1,99,36,56
4/8/2020,"Realme 5 3/32GB - 4/64GB - 4/128GB Garansi Resmi Realme - Purple, 3GB 64GB",E19,47,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1935000,55,0,0,271,98,177,204
4/29/2020,Realme 6 Pro 8GB 128GB Garansi Resmi 8 GB 128 GB Biru Merah - Biru,G6,47,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,4185000,10,0,0,89,100,54,62
4/23/2020,REALME 5 PRO RAM 4/128 GARANSI RESMI REALME INDONESIA - Hijau,E30,13,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,2819900,9982,0,0,5,98,53,76
4/20/2020,Realme 2 RMX1805 RAM 4GB - 64GB Black Garansi Resmi,D9,48,RM,Realme 6,Kota Administrasi Jakarta Pusat,FALSE,2804000,2904,0,0,2,100,18,116
4/27/2020,Realme C3 3GB/32GB Garansi Resmi NEW Realme C3 3 GB 32 GB Biru Merah,G7,47,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1778000,16,1778000,1,43,99,79,91
4/30/2020,Realme 5i 4GB/64GB RAM 4GB ROM 64GB Garansi Resmi - Biru,F16,43,RM,Realme 6,Kota Administrasi Jakarta Utara,FALSE,2030000,2,0,0,3,100,22,25
4/14/2020,Realme 3 PRO 4/64 Ram 4Gb Rom 64Gb Garansi Resmi,D10,51,RM,Realme 6,Kota Bandung,FALSE,2750000,999999,0,0,3,97,39,80
4/17/2020,Realme 2 RMX1805 RAM 3GB - 32GB Red Garansi Resmi,D14,48,RM,Realme 6,Kota Administrasi Jakarta Pusat,FALSE,2364000,2904,0,0,4,100,18,108
4/14/2020,REALME 3 RAM 4/64 GARANSI RESMI REALME INDONESIA - Hitam,E17,13,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1999900,999996,0,0,5,99,42,50
4/24/2020,REALME 3 PRO 6/128 GB - Biru,D8,46,RM,Realme 6,Kota Administrasi Jakarta Pusat,FALSE,3499000,999958,0,0,2,99,36,56
4/9/2020,Realme C3 3GB / 32GB - Garansi Resmi 1 Tahun - Bonus 1,G8,49,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1778000,25,0,0,0,100,26,56
4/10/2020,REALME 3 PRO RAM 6/64 GARANSI RESMI REALME INDONESIA - LIGHTNINGPURPLE,E16,13,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,2599900,9999,0,0,16,100,49,72
4/20/2020,Realme 6 Pro 8GB 128GB Garansi Resmi 8 GB 128 GB Biru Merah - Biru,G6,47,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,4185000,11,4185000,1,111,100,50,56
4/12/2020,Realme C3 3GB/32GB Garansi Resmi NEW Realme C3 3 GB 32 GB Biru Merah,G7,47,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1778000,19,0,0,36,100,78,96
4/9/2020,REALME 3 - Hitam,D12,53,RM,Realme 6,Kota Administrasi Jakarta Timur,FALSE,1999000,999989,0,0,21,100,19,32
4/20/2020,Realme 5 Pro 4GB 128GB 4/128GB Blue Green Garansi Resmi - Bonus Satu,F17,32,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,2835000,200,0,0,2,93,47,142
4/28/2020,Realme 2 RMX1805 RAM 3GB - 32GB Red Garansi Resmi,D14,48,RM,Realme 6,Kota Administrasi Jakarta Pusat,FALSE,2364000,2904,0,0,1,100,18,108
4/13/2020,"Realme 5i 3GB 32GB 4GB 64GB 4GB 128GB Garansi Resmi 1 Tahun - Bonus Satu, 3GB 32GB",F18,15,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1915000,5,0,0,99,100,172,192
4/12/2020,REALME C2 GARANSI RESMI 1 TAHUN - 2GB 32GB,F19,43,RM,Realme 6,Kota Administrasi Jakarta Utara,FALSE,1425000,3,0,0,1,100,18,18
4/10/2020,Realme 5i 4GB/64GB RAM 4GB ROM 64GB Garansi Resmi - Biru,F16,43,RM,Realme 6,Kota Administrasi Jakarta Utara,FALSE,2050000,1,0,0,3,100,22,25
4/14/2020,REALME 5 PRO RAM 8/128 GARANSI RESMI REALME INDONESIA - CRIYTAL GREEN,E23,13,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,3129900,9986,0,0,36,93,42,76
4/2/2020,Realme 5 Pro 128/4GB Crystal Green Sparkling Blue Garansi Realme 1 Thn,E31,54,RM,Realme 6,Kota Administrasi Jakarta Pusat,FALSE,2772000,999999,0,0,46,99,41,83
4/6/2020,Realme 5 Pro 128/4GB Crystal Green Sparkling Blue Garansi Realme 1 Thn,E31,54,RM,Realme 6,Kota Administrasi Jakarta Pusat,FALSE,2830000,98,2830000,1,27,99,41,84
4/20/2020,REALME 5 PRO [4Gb/128Gb] - GARANSI RESMI 1 TAHUN - Biru,E32,55,RM,Realme 6,Kab. Serang,FALSE,2999000,7,0,0,1,97,34,183
4/27/2020,REALME C3 3/32GB - GARANSI RESMI - Biru,F13,52,RM,Realme 6,Kota Bandung,FALSE,1763000,6,0,0,17,100,25,37
4/19/2020,Realme X2 Pro 12GB / 256GB 12 GB / 256 GB White Blue Bukan Realme X - Putih,F20,47,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,7152000,32,0,0,102,98,71,74
4/14/2020,REALME C3 3/32GB - GARANSI RESMI - BLUE,F21,44,RM,Realme 6,Kota Administrasi Jakarta Utara,FALSE,1763000,4,1763000,1,20,100,43,72
4/26/2020,Realme 5i 3GB/32GB 4GB/64GB 4GB/128GB Blue Green - Garansi Resmi - 3GB 32GB,F11,47,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1900000,36,0,0,27,100,150,178
4/24/2020,Realme 5i 4GB/64GB RAM 4GB ROM 64GB Garansi Resmi - Biru,F16,43,RM,Realme 6,Kota Administrasi Jakarta Utara,FALSE,2030000,2,0,0,2,100,22,25
4/14/2020,Realme 2 Pro RMX1801 RAM 4GB - 64GB Biru Laut Garansi Resmi,D15,48,RM,Realme 6,Kota Administrasi Jakarta Pusat,FALSE,3574000,2934,0,0,2,100,17,84
4/30/2020,Realme C2 RAM 3 ROM 32 GB Garansi Resmi 1 Tahun - Merah,E24,50,RM,Realme 6,Kab. Tangerang,FALSE,1670000,53,0,0,5,92,42,215
4/23/2020,Realme 2 RMX1805 RAM 4GB - 64GB Black Garansi Resmi,D9,48,RM,Realme 6,Kota Administrasi Jakarta Pusat,FALSE,2804000,2904,0,0,2,100,18,116
4/10/2020,REALME C2 RAM 3/32 GARANSI RESMI REALME INDONESIA - Biru,E29,13,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1599900,80,1599900,1,18,98,113,175
4/7/2020,Realme C2 (3GB/32GB) - Garansi Resmi - Ada Bonus - Bisa COD - BONUS SATU,F14,15,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1685000,4,1685000,1,146,97,183,299
4/12/2020,"Realme XT 8/128GB - 4/128 GB Garansi Resmi Realme - QUAD CAMERA - White, 4GB 128GB",F22,47,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,3345000,18,0,0,96,97,148,191
4/29/2020,Realme 2 PRO - 4 GB / 64 GB - Garansi Resmi by OPPO,D16,56,RM,Realme 6,Kota Batam,FALSE,3300000,999974,0,0,2,100,19,35
4/21/2020,realme 2 pro,D17,17,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,3000000,999973,0,0,2,100,25,95
4/26/2020,realme C2 [3/32GB] - (Garansi Resmi),F12,44,RM,Realme 6,Kota Administrasi Jakarta Utara,FALSE,1625000,1,0,0,1,100,36,42
4/10/2020,Realme 5 Pro 4GB 128GB 4/128GB Blue Green Garansi Resmi - Bonus Satu,F17,32,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,2835000,200,0,0,7,93,47,142
4/14/2020,Realme 5 Pro [4/128GB] - (Garansi Resmi),F23,44,RM,Realme 6,Kota Administrasi Jakarta Utara,FALSE,2820000,5,0,0,2,100,17,18
4/28/2020,Realme 3 Pro 6/128GB - Oppo Realme 3 Pro Garansi Resmi 1 Tahun - Biru,D18,57,RM,Realme 6,Kota Administrasi Jakarta Pusat,FALSE,3495000,999999,0,0,2,100,21,32
4/23/2020,"Realme 6 4GB/128GB 8GB/128GB Garansi Resmi 4 GB 8 GB 128 GB Biru Putih - Biru, 4GB 128GB",G5,47,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,3200000,17,0,0,32,97,30,29
4/15/2020,Realme 5i 3GB/32GB 4GB/64GB 4GB/128GB Blue Green - Garansi Resmi - 3GB 32GB,F11,47,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1915000,38,0,0,48,100,149,176
4/14/2020,REALME C2 RAM 3/32 GARANSI RESMI REALME INDONESIA - Biru,E29,13,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1599900,80,0,0,27,98,113,176
4/11/2020,REALME 3 PRO RAM 6/128 GARANSI RESMI REALME INDONESIA - NITRO BLUE,E22,13,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,2739900,50,0,0,13,100,36,41
4/19/2020,REALME C3 3/32GB - GARANSI RESMI - BLUE,F21,44,RM,Realme 6,Kota Administrasi Jakarta Utara,FALSE,1763000,3,0,0,12,100,43,69
4/18/2020,Realme 3 PRO 4/64 Ram 4Gb Rom 64Gb Garansi Resmi,D10,51,RM,Realme 6,Kota Bandung,FALSE,2750000,999999,0,0,1,97,39,80
4/13/2020,realme 3 pro ram 4/64 gb garansi resmi,E33,12,RM,Realme 6,Kota Administrasi Jakarta Utara,FALSE,2999000,999957,0,0,1,98,24,56
4/22/2020,Realme 5 Pro 128/4GB Crystal Green Sparkling Blue Garansi Realme 1 Thn,E31,54,RM,Realme 6,Kota Administrasi Jakarta Pusat,FALSE,2780000,97,0,0,14,99,41,83
4/28/2020,realme 2 pro,D17,17,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,3000000,999973,0,0,1,100,25,95
4/28/2020,"Realme 5i 3GB 32GB 4GB 64GB 4GB 128GB Garansi Resmi 1 Tahun - Bonus Satu, 3GB 32GB",F18,15,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1900000,5,0,0,179,100,172,182
4/30/2020,Realme X2 Pro 12GB / 256GB 12 GB / 256 GB White Blue Bukan Realme X - Putih,F20,47,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,7110000,32,0,0,53,98,72,75
4/29/2020,realme C2 [3/32GB] - (Garansi Resmi),F12,44,RM,Realme 6,Kota Administrasi Jakarta Utara,FALSE,1625000,1,0,0,2,100,36,42
4/20/2020,REALME 5 PRO 4/128GB GARANSI RESMI 4/128 GB - BONUS SATU,F24,15,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,2782000,2,0,0,26,98,285,320
4/27/2020,REALME XT 8GB / 128GB GARANSI RESMI 1 TAHUN 8 / 128 GB - BONUS SATU,F15,15,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,3535000,5,0,0,41,99,65,67
4/19/2020,realme 2 pro,D17,17,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,3000000,999973,0,0,1,100,25,95
4/20/2020,realme 3 pro ram 4/64 gb garansi resmi,E33,12,RM,Realme 6,Kota Administrasi Jakarta Utara,FALSE,2999000,999957,0,0,2,98,24,56
4/29/2020,realme 3 pro ram 4/64 gb garansi resmi,E33,12,RM,Realme 6,Kota Administrasi Jakarta Utara,FALSE,2999000,999957,0,0,2,98,24,56
4/9/2020,Realme 5 Pro 4GB 128GB 4/128GB Blue Green Garansi Resmi - Bonus Satu,F17,32,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,2835000,200,0,0,75,93,47,142
4/20/2020,REALME 5 RAM 3/64 GARANSI RESMI REALME INDONESIA - Biru,E25,13,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1899900,9982,0,0,33,98,42,57
4/18/2020,REALME 3 RAM 4/64 GARANSI RESMI REALME INDONESIA - Hitam,E17,13,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1999900,999996,0,0,3,99,42,50
4/21/2020,Realme 5i 3GB/32GB 4GB/64GB 4GB/128GB Blue Green - Garansi Resmi - 3GB 32GB,F11,47,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1900000,38,0,0,17,100,149,176
4/25/2020,REALME 3 PRO 6/128 GB - Biru,D8,46,RM,Realme 6,Kota Administrasi Jakarta Pusat,FALSE,3499000,999958,0,0,2,99,36,56
4/27/2020,Realme 2 Pro RMX1801 RAM 4GB - 64GB Biru Laut Garansi Resmi,D15,48,RM,Realme 6,Kota Administrasi Jakarta Pusat,FALSE,3574000,2934,0,0,2,100,17,84
4/14/2020,realme 2 pro,D17,17,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,3000000,999973,0,0,3,100,25,95
4/14/2020,Realme 5i 3GB/32GB 4GB/64GB 4GB/128GB Blue Green - Garansi Resmi - 3GB 32GB,F11,47,RM,Realme 6,Kota Administrasi Jakarta Barat,FALSE,1915000,38,0,0,41,100,149,176
4/19/2020,Realme 5 Pro (4/128) - Garansi Resmi - New Segel Box,E34,58,RM,Realme 6,Kota Bandung,FALSE,3099000,9,0,0,2,97,26,38
